timestamp,cpu4,cpu6,cpu8,cpu10
1775425241705321,83.3333,60,50,40
1775425241755991,100,100,100,85.7143
1775425241806687,100,100,100,100
1775425241857479,80,50,50,20
1775425241908155,50,66.6667,40,33.3333
1775425241958874,100,100,80,33.3333
1775425242009645,66.6667,57.1429,40,42.8571
1775425242060346,80,66.6667,40,25
1775425242111095,80,80,66.6667,50
1775425242161741,83.3333,80,75,60
1775425242212448,66.6667,75,50,33.3333
1775425242263171,100,83.3333,75,75
1775425242313889,100,100,100,100
1775425242364555,100,100,100,100
1775425242415203,60,66.6667,60,20
1775425242465897,80,60,25,20
1775425242516550,80,75,66.6667,40
1775425242567257,66.6667,66.6667,60,40
1775425242617887,80,80,66.6667,60
1775425242668548,100,80,80,60
1775425242719277,83.3333,83.3333,50,40
1775425242770006,75,100,83.3333,40
1775425242820698,100,80,60,60
1775425242871327,83.3333,66.6667,80,40
1775425242921991,80,80,0,16.6667
1775425242972658,83.3333,60,57.1429,33.3333
1775425243023363,75,60,25,0
1775425243074088,100,100,100,100
1775425243124987,80,66.6667,66.6667,50
1775425243175698,80,100,83.3333,75
1775425243226369,100,83.3333,75,50
1775425243277032,66.6667,60,50,33.3333
1775425243327751,100,66.6667,60,20
1775425243378400,80,100,75,60
1775425243429121,100,80,75,83.3333
1775425243479806,85.7143,80,80,83.3333
1775425243530425,100,80,71.4286,25
1775425243581118,66.6667,60,50,25
1775425243631789,75,66.6667,25,0
1775425243682488,100,100,83.3333,66.6667
1775425243733195,80,75,80,60
1775425243783939,83.3333,80,80,60
1775425243834620,75,50,40,16.6667
1775425243885297,80,80,66.6667,25
1775425243935946,80,50,40,33.3333
1775425243986614,83.3333,83.3333,60,33.3333
1775425244037325,100,100,80,66.6667
1775425244087974,75,80,40,25
1775425244138667,83.3333,66.6667,40,16.6667
1775425244189341,80,83.3333,25,40
1775425244240025,80,60,80,40
1775425244290737,100,100,60,60
1775425244341478,60,71.4286,66.6667,20
1775425244392109,100,75,40,40
1775425244442726,80,83.3333,75,50
1775425244493372,83.3333,80,50,40
1775425244544046,80,75,57.1429,20
1775425244594790,66.6667,50,60,66.6667
1775425244645471,100,100,83.3333,66.6667
1775425244696126,83.3333,75,80,66.6667
1775425244746783,75,83.3333,60,50
1775425244797466,100,83.3333,66.6667,60
1775425244848104,83.3333,100,60,40
1775425244898728,80,66.6667,50,0
1775425244949457,66.6667,60,50,40
1775425245000140,83.3333,80,75,40
1775425245050825,80,80,50,60
1775425245101592,100,75,66.6667,40
1775425245152218,80,83.3333,75,60
1775425245202843,75,60,40,16.6667
1775425245253508,100,80,80,50
1775425245304213,83.3333,80,80,80
1775425245354974,100,100,75,80
1775425245405602,100,80,83.3333,60
1775425245456210,66.6667,66.6667,40,25
