timestamp,cpu4,cpu6,cpu8,cpu10
1775426052040075,60,80,66.6667,80
1775426052049266,66.6667,75,66.6667,80
1775426052091041,66.6667,75,80,80
1775426052099708,60,60,66.6667,83.3333
1775426052142013,50,50,60,100
1775426052150281,66.6667,60,80,100
1775426052192942,71.4286,50,50,71.4286
1775426052200745,60,40,40,66.6667
1775426052244006,80,50,83.3333,80
1775426052251260,83.3333,66.6667,100,83.3333
1775426052295035,100,100,75,83.3333
1775426052301705,100,100,75,80
1775426052346063,75,100,83.3333,80
1775426052352226,75,100,83.3333,80
1775426052397388,75,83.3333,100,80
1775426052402639,80,83.3333,100,80
1775426052448671,83.3333,60,83.3333,83.3333
1775426052453200,83.3333,60,83.3333,83.3333
1775426052499769,80,60,100,100
1775426052503716,80,66.6667,100,100
1775426052550761,75,60,25,75
1775426052554285,75,50,40,75
1775426052601960,83.3333,80,60,100
1775426052604876,80,80,50,83.3333
1775426052652895,80,50,60,66.6667
1775426052655392,80,50,60,83.3333
1775426052703883,80,40,80,60
1775426052705875,80,40,80,50
1775426052755169,66.6667,60,50,66.6667
1775426052756386,66.6667,60,57.1429,66.6667
1775426052806173,50,40,100,80
1775426052806983,50,40,100,80
1775426052857137,50,71.4286,60,66.6667
1775426052857574,50,71.4286,60,66.6667
1775426052908038,60,100,80,75
1775426052908050,60,100,80,75
1775426052958613,80,80,66.6667,60
1775426052959311,80,80,66.6667,60
1775426053009061,66.6667,80,60,66.6667
1775426053010268,60,80,60,60
1775426053059634,50,83.3333,80,80
1775426053061336,50,83.3333,80,80
1775426053110108,80,80,75,75
1775426053112319,80,66.6667,80,75
1775426053160693,80,50,60,40
1775426053163405,80,66.6667,50,40
1775426053211321,80,60,60,66.6667
1775426053214602,80,75,60,66.6667
1775426053261949,80,83.3333,80,33.3333
1775426053265859,80,83.3333,80,50
1775426053312405,66.6667,80,60,80
1775426053316991,66.6667,66.6667,60,80
1775426053362924,50,33.3333,25,66.6667
1775426053367918,50,40,40,60
1775426053413404,50,75,83.3333,60
1775426053418671,50,80,80,60
1775426053463973,66.6667,100,80,60
1775426053469880,57.1429,100,66.6667,66.6667
1775426053514460,60,80,66.6667,80
1775426053521130,80,83.3333,80,80
1775426053565036,80,80,80,100
1775426053572150,80,80,80,100
1775426053615633,80,75,75,83.3333
1775426053623183,80,50,75,80
1775426053666262,50,40,66.6667,75
1775426053674186,20,50,50,60
1775426053716684,40,66.6667,60,66.6667
1775426053725258,40,66.6667,80,60
1775426053767272,50,50,66.6667,60
1775426053776522,60,50,66.6667,80
1775426053817872,80,83.3333,80,100
1775426053827756,83.3333,80,60,100
1775426053868500,100,100,80,100
1775426053879156,100,100,83.3333,100
1775426053918923,83.3333,100,66.6667,80
1775426053930364,83.3333,100,80,60
1775426053969458,75,80,100,80
1775426053981167,66.6667,83.3333,100,100
1775426054019994,40,60,83.3333,80
1775426054032223,50,50,83.3333,66.6667
1775426054070437,75,66.6667,100,60
1775426054083500,66.6667,66.6667,100,75
1775426054121011,60,60,40,50
1775426054134317,60,50,33.3333,50
1775426054171590,66.6667,75,60,66.6667
1775426054185334,75,66.6667,66.6667,66.6667
1775426054222224,80,80,60,75
1775426054236640,66.6667,80,75,60
1775426054272725,75,66.6667,85.7143,66.6667
1775426054287931,75,75,71.4286,80
1775426054323192,80,75,60,80
1775426054339305,100,83.3333,75,83.3333
1775426054373770,83.3333,100,100,100
1775426054390510,75,80,80,75
1775426054424387,25,60,66.6667,66.6667
1775426054441486,40,75,83.3333,66.6667
1775426054474986,50,40,80,60
1775426054492501,25,50,80,50
1775426054525493,60,50,75,50
1775426054543786,83.3333,40,80,66.6667
1775426054576077,100,80,100,83.3333
1775426054595070,100,100,75,75
1775426054626572,80,80,50,75
1775426054646202,66.6667,80,50,66.6667
1775426054677010,80,75,66.6667,40
1775426054697308,80,50,80,66.6667
1775426054727579,83.3333,80,80,80
1775426054748359,100,83.3333,83.3333,83.3333
1775426054778225,100,83.3333,100,80
1775426054799197,83.3333,80,80,66.6667
1775426054828665,60,50,80,40
1775426054850123,25,60,75,40
1775426054879116,60,80,80,83.3333
1775426054901351,100,75,80,75
1775426054929694,83.3333,66.6667,60,75
1775426054952693,60,85.7143,83.3333,75
1775426054980324,0,80,80,40
1775426055003479,60,60,75,66.6667
1775426055030841,60,80,80,83.3333
1775426055054476,75,100,83.3333,83.3333
1775426055081288,100,100,100,100
1775426055105570,66.6667,60,75,100
1775426055131775,40,50,50,60
1775426055156640,60,60,40,60
1775426055182277,80,50,25,66.6667
1775426055207739,80,75,0,71.4286
1775426055232831,80,80,60,100
1775426055258943,75,60,100,100
1775426055283332,75,80,100,100
1775426055310229,83.3333,100,100,100
1775426055333834,83.3333,60,80,60
1775426055361532,100,60,80,60
1775426055384406,100,100,100,100
1775426055412821,80,100,100,85.7143
1775426055434857,83.3333,100,100,75
1775426055464144,100,100,80,100
1775426055485319,100,100,80,100
1775426055515328,33.3333,60,80,60
1775426055535899,66.6667,60,80,60
1775426055566525,100,100,100,100
1775426055586347,100,100,100,100
1775426055617497,80,80,80,83.3333
1775426055636921,50,60,66.6667,80
1775426055668530,66.6667,40,60,80
1775426055687493,100,40,60,80
1775426055719770,80,80,80,100
1775426055738082,80,100,100,100
1775426055771097,100,100,80,80
1775426055788516,66.6667,80,60,80
1775426055822229,50,75,83.3333,75
1775426055839113,50,66.6667,80,60
1775426055873486,60,80,60,60
1775426055889650,83.3333,83.3333,75,80
1775426055924658,100,80,80,75
1775426055940100,100,75,83.3333,60
1775426055975542,60,75,80,80
1775426055990675,20,75,75,50
1775426056026328,50,75,80,40
1775426056041333,66.6667,66.6667,60,60
1775426056077294,80,50,25,66.6667
1775426056091845,80,60,40,60
1775426056128395,66.6667,75,60,50
1775426056142279,80,75,60,75
1775426056179565,75,75,66.6667,83.3333
1775426056192714,75,50,83.3333,66.6667
1775426056230489,80,60,100,80
1775426056243285,66.6667,83.3333,75,100
1775426056281497,50,66.6667,66.6667,75
1775426056293783,50,60,80,50
1775426056332491,40,80,60,40
1775426056344285,42.8571,60,60,60
1775426056383497,80,80,80,83.3333
1775426056394732,100,80,80,80
1775426056434306,66.6667,50,50,60
1775426056445389,66.6667,60,50,66.6667
